CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned
623,France,Male,28,7,0.0,1,0,0,129526.57,4,SILVER,223
629,France,Male,39,2,129669.32,2,1,0,82774.07,4,DIAMOND,716
490,France,Female,37,3,116465.53,1,0,1,24435.77,5,SILVER,645
650,Germany,Female,45,9,152367.21,3,1,0,150835.21,3,PLATINUM,760
599,France,Male,34,8,0.0,2,1,1,174196.68,4,GOLD,524
559,France,Male,45,8,24043.45,1,0,1,169781.45,5,DIAMOND,851
770,France,Female,33,4,0.0,1,1,0,26080.54,4,DIAMOND,577
491,France,Male,33,5,83134.3,1,1,0,187946.55,1,PLATINUM,686
637,Germany,Female,46,2,143500.82,1,1,0,166996.46,2,DIAMOND,372
802,France,Female,39,7,120145.96,2,0,1,59497.01,5,GOLD,327
590,France,Female,60,6,147751.75,1,1,0,88206.04,3,SILVER,289
540,France,Female,40,3,165298.12,1,0,1,199862.75,4,GOLD,656
556,Spain,Male,38,8,0.0,2,0,0,417.41,3,GOLD,632
630,Spain,Male,41,7,107511.52,1,0,1,46156.87,5,SILVER,419
512,France,Female,31,7,0.0,2,0,0,49326.07,2,SILVER,538
446,France,Female,51,4,105056.13,1,0,0,70613.52,2,DIAMOND,731
725,Germany,Male,45,8,116917.07,1,0,0,173464.43,5,GOLD,489
671,Germany,Female,47,7,114603.76,2,1,0,153194.32,4,SILVER,499
601,France,Male,38,4,60013.81,1,1,1,38020.05,3,SILVER,895
737,France,Male,45,10,0.0,2,1,0,1364.54,5,GOLD,531
659,Spain,Male,60,2,0.0,1,1,0,177480.45,2,GOLD,365
602,France,Male,32,10,0.0,2,1,1,116052.92,3,PLATINUM,592
485,France,Male,41,2,100254.76,2,1,1,12706.67,5,PLATINUM,849
749,Germany,Male,47,9,110022.74,1,0,1,135655.29,3,GOLD,634
668,Germany,Female,37,6,167864.4,1,1,0,115638.29,4,SILVER,529
597,Spain,Female,26,7,0.0,2,1,0,110253.2,4,SILVER,235
714,France,Male,35,3,0.0,2,1,1,95623.28,2,PLATINUM,253
695,Spain,Female,31,8,0.0,2,0,1,131644.41,5,DIAMOND,941
551,Spain,Male,76,2,128410.71,2,1,1,181718.73,1,SILVER,716
645,Germany,Female,31,1,128927.93,1,1,1,2850.01,4,PLATINUM,847
664,France,Male,40,7,125608.72,1,1,0,122073.48,2,PLATINUM,458
724,Germany,Female,53,1,139687.66,2,1,1,12913.92,2,DIAMOND,371
551,France,Male,42,1,50194.59,1,1,1,23399.58,1,PLATINUM,621
646,France,Male,36,6,124445.52,1,1,0,88481.32,2,SILVER,621
724,Germany,Male,36,6,94615.11,2,1,1,10627.21,3,GOLD,607
644,France,Male,31,5,0.0,2,1,1,41872.17,4,GOLD,782
636,France,Female,38,1,0.0,1,1,0,45015.38,3,DIAMOND,360
628,Germany,Female,30,9,132351.29,2,1,1,74169.13,2,GOLD,736
718,France,Female,41,1,0.0,2,0,1,27509.52,4,PLATINUM,982
635,France,Female,33,5,0.0,2,1,0,122949.71,5,DIAMOND,977
645,France,Male,42,6,0.0,1,0,0,149807.01,1,GOLD,750
747,Germany,Male,37,9,135776.36,3,1,0,85470.45,4,PLATINUM,965
771,France,Male,32,5,62321.62,1,1,1,40920.59,5,DIAMOND,626
786,France,Female,62,8,0.0,1,1,1,165702.64,2,SILVER,765
598,Spain,Male,44,8,0.0,2,1,0,148487.9,4,SILVER,909
712,France,Female,27,2,133009.51,1,1,0,126809.15,5,PLATINUM,584
500,Spain,Female,47,8,128486.11,1,1,0,179227.12,4,SILVER,641
738,Spain,Male,35,3,0.0,1,1,1,15650.73,2,DIAMOND,766
601,France,Female,38,0,0.0,2,1,0,165196.65,4,PLATINUM,657
679,Germany,Female,30,4,77949.69,1,1,1,121151.46,4,SILVER,791
736,France,Male,43,4,202443.47,1,1,0,72375.03,4,GOLD,494
673,France,Male,37,4,0.0,2,0,0,163563.07,3,DIAMOND,333
672,France,Female,43,4,92599.55,2,1,1,167336.78,4,GOLD,274
558,Germany,Male,41,2,124227.14,1,1,1,111184.67,3,SILVER,476
667,Spain,Female,39,2,0.0,2,1,0,40721.24,5,PLATINUM,308
483,France,Male,27,1,77805.66,1,1,1,2101.89,2,PLATINUM,279
552,France,Male,29,10,0.0,2,1,0,12186.83,3,DIAMOND,333
534,France,Male,29,7,174851.9,1,1,1,79178.31,1,DIAMOND,342
688,France,Female,54,9,0.0,1,1,0,191212.63,5,GOLD,746
513,France,Male,40,3,141004.46,1,1,0,105028.46,3,SILVER,904
582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1,GOLD,686
617,France,Male,74,10,0.0,2,1,1,53949.98,3,SILVER,957
792,Spain,Male,36,5,92140.15,1,0,1,67468.67,3,SILVER,328
793,France,Male,32,2,0.0,2,1,0,193817.63,2,DIAMOND,442
528,Spain,Male,23,7,104744.89,1,1,0,170262.97,5,GOLD,517
666,Germany,Male,33,2,124125.26,1,1,0,81884.8,4,SILVER,459
560,Spain,Female,26,3,116576.45,1,1,0,157567.37,4,PLATINUM,440
562,France,Male,42,2,100238.35,1,0,0,86797.41,5,PLATINUM,709
667,France,Male,36,9,0.0,2,1,1,40062.29,4,SILVER,472
611,France,Male,64,9,0.0,2,1,1,53277.15,3,GOLD,483
542,Spain,Male,43,6,113567.94,1,1,0,89543.25,5,SILVER,237
711,Germany,Male,34,4,133467.77,2,1,1,42976.64,5,DIAMOND,267
650,France,Male,37,5,106967.18,1,0,0,24495.03,5,PLATINUM,652
702,Spain,Female,26,4,135219.57,1,0,1,59747.63,4,DIAMOND,267
430,Germany,Female,38,8,153058.64,1,1,0,99377.27,2,SILVER,393
628,Spain,Male,40,10,0.0,2,1,0,103832.58,2,SILVER,401
564,Germany,Female,33,2,115761.51,1,0,1,112350.21,2,PLATINUM,792
675,Spain,Male,35,8,0.0,2,1,0,29062.25,2,PLATINUM,329
684,Spain,Male,34,9,100628.0,2,1,1,190263.78,2,PLATINUM,451
650,France,Female,31,1,160566.11,2,0,0,27073.81,1,DIAMOND,404
442,France,Male,34,4,0.0,2,1,0,68343.08,5,DIAMOND,529
784,France,Male,38,5,136712.91,1,0,1,169920.92,4,GOLD,707
677,France,Female,72,8,0.0,2,1,1,153604.44,2,PLATINUM,341
527,Germany,Female,41,10,136733.24,1,1,1,57589.29,4,DIAMOND,661
652,Germany,Male,27,2,166527.88,2,0,1,146007.7,1,SILVER,917
521,France,Male,27,4,121325.84,1,1,1,164223.7,3,PLATINUM,575
761,Germany,Male,62,5,98854.34,1,0,0,86920.97,3,DIAMOND,327
634,Germany,Male,27,3,107027.52,1,1,0,173425.68,1,PLATINUM,610
579,Germany,Male,49,4,169377.31,1,1,1,123535.05,1,PLATINUM,650
699,Spain,Male,34,8,0.0,1,1,1,76510.46,2,PLATINUM,403
562,France,Male,75,5,87140.85,1,1,1,39351.64,4,GOLD,389
595,France,Male,31,4,0.0,2,1,0,189995.86,2,PLATINUM,511
546,France,Female,52,2,0.0,1,1,0,137332.37,4,SILVER,325
521,France,Male,37,2,0.0,2,1,1,86372.24,5,SILVER,942
694,France,Male,60,9,0.0,1,1,1,57088.97,4,GOLD,647
689,Germany,Male,33,2,161814.64,2,1,0,169381.9,3,PLATINUM,292
715,France,Male,28,7,160376.61,1,0,0,196853.11,5,DIAMOND,987
487,France,Female,53,10,89550.85,1,0,1,90076.85,3,SILVER,575
548,France,Female,28,8,116755.5,2,1,1,158585.17,1,GOLD,519
715,France,Female,38,0,0.0,2,1,1,332.81,2,DIAMOND,493
468,Spain,Male,28,3,0.0,2,1,0,170661.02,2,GOLD,306
614,Germany,Female,31,7,120599.38,2,1,1,46163.44,3,DIAMOND,906
696,France,Male,44,8,161889.79,1,0,0,75562.47,4,GOLD,786
604,France,Male,33,3,0.0,1,1,0,42171.13,1,PLATINUM,756
585,France,Female,35,2,0.0,2,1,0,98621.04,2,DIAMOND,622
619,France,Female,40,10,0.0,1,1,1,147093.84,3,DIAMOND,298
582,Spain,Male,33,6,0.0,2,0,1,72970.93,4,DIAMOND,475
703,France,Male,44,6,98862.54,1,1,0,151516.7,4,PLATINUM,407
673,France,Male,30,1,64097.75,1,1,1,77783.35,5,DIAMOND,936
845,Spain,Female,52,0,0.0,1,1,0,31726.76,4,DIAMOND,408
561,France,Male,28,7,0.0,2,1,0,7797.01,5,PLATINUM,933
680,France,Male,23,5,140007.19,1,0,1,31714.08,3,GOLD,808
757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1,GOLD,468
797,France,Female,55,10,0.0,4,1,1,49418.87,1,GOLD,248
681,France,Female,29,2,148143.84,1,1,1,52021.39,5,SILVER,394
793,Spain,Male,25,3,100913.57,1,0,0,10579.72,5,SILVER,793
733,Spain,Female,38,5,0.0,2,1,1,1271.51,2,PLATINUM,770
643,Spain,Male,43,1,0.0,2,1,1,145764.4,5,GOLD,307
671,Spain,Female,34,10,0.0,1,1,0,23235.38,5,SILVER,991
719,France,Male,32,9,146605.27,1,1,1,77119.45,2,GOLD,603
531,France,Female,37,1,0.0,1,1,0,4606.97,1,GOLD,427
783,Spain,Female,59,9,126224.87,1,1,1,4423.63,2,DIAMOND,841
523,France,Male,39,3,0.0,2,1,0,6726.53,1,PLATINUM,907
689,Spain,Female,31,4,0.0,2,1,1,136610.02,5,PLATINUM,840
805,Germany,Male,50,9,130023.38,1,1,0,62989.82,2,GOLD,246
624,France,Male,80,3,0.0,1,1,1,65801.44,1,PLATINUM,387
638,Spain,Female,55,2,155828.22,1,0,1,108987.25,2,SILVER,381
692,Spain,Male,46,2,0.0,2,1,1,105983.09,1,PLATINUM,345
727,Germany,Male,45,6,114422.85,2,1,1,104678.78,5,PLATINUM,346
573,France,Female,26,4,129109.02,1,0,0,149814.68,4,PLATINUM,743
585,France,Female,30,6,0.0,2,1,1,137757.69,5,PLATINUM,874
674,Germany,Female,44,4,131593.85,1,0,1,171345.02,2,GOLD,558
579,Germany,Male,31,2,90547.48,2,1,1,18800.13,1,GOLD,304
470,France,Male,35,1,96473.59,1,0,0,5962.3,5,SILVER,752
794,France,Female,62,9,123681.32,3,1,0,173586.63,5,SILVER,247
623,France,Female,37,4,140211.88,1,1,1,93832.33,3,PLATINUM,271
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,5,SILVER,845
550,France,Male,44,9,0.0,2,1,0,26257.01,4,SILVER,296
625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1,PLATINUM,532
539,Spain,Male,38,6,0.0,1,1,1,152880.07,3,SILVER,219
652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1,PLATINUM,696
779,France,Male,62,10,119096.55,1,0,1,116977.89,1,GOLD,644
571,Spain,Female,31,3,0.0,2,1,1,194667.92,2,PLATINUM,492
656,Germany,Female,27,3,150905.03,2,1,0,16998.72,4,GOLD,839
527,France,Male,32,0,0.0,1,1,0,109523.88,3,SILVER,987
577,France,Male,36,3,121092.47,2,0,1,143783.46,4,PLATINUM,702
695,Spain,Male,46,3,122549.64,1,1,1,56297.85,3,SILVER,520
715,Germany,Female,34,9,102277.52,1,0,0,177852.57,2,SILVER,338
525,Spain,Male,33,5,0.0,2,1,0,161002.29,1,GOLD,780
665,France,Male,28,8,191402.82,2,1,0,83238.4,4,SILVER,320
620,Germany,Female,25,1,137712.01,1,1,1,76197.05,5,GOLD,631
553,Spain,Male,47,3,116528.15,1,0,0,145704.19,2,DIAMOND,918
617,France,Female,35,5,0.0,2,0,1,13066.3,4,PLATINUM,882
559,Germany,Female,36,1,104356.94,2,0,1,54184.06,5,GOLD,969
670,France,Male,33,6,88294.6,1,1,0,66979.06,4,PLATINUM,222
479,France,Male,40,1,0.0,2,0,0,114996.43,3,SILVER,909
850,France,Male,41,3,0.0,2,1,0,128892.36,3,SILVER,775
731,France,Male,31,1,132512.26,1,1,1,185466.85,3,SILVER,960
809,Germany,Female,42,6,64497.94,3,0,1,182436.81,5,PLATINUM,883
567,France,Male,59,3,0.0,2,1,0,25843.7,2,SILVER,947
449,France,Male,52,6,0.0,2,0,1,123622.0,3,PLATINUM,995
818,France,Male,36,4,0.0,2,1,1,8037.03,2,GOLD,266
628,Germany,Female,61,1,97361.66,1,1,1,149922.38,5,GOLD,657
601,Germany,Female,26,7,105514.69,2,1,0,50070.59,5,GOLD,525
590,Spain,Female,34,6,0.0,2,1,0,171021.44,4,PLATINUM,360
715,France,Male,40,7,0.0,1,1,1,141359.11,5,GOLD,776
687,France,Male,35,9,0.0,2,0,1,73133.82,5,PLATINUM,900
678,Spain,Female,49,8,0.0,2,0,1,98090.69,3,DIAMOND,401
719,Spain,Male,35,3,122964.88,1,1,1,138231.7,4,DIAMOND,411
469,Spain,Female,31,6,0.0,1,1,0,146213.75,3,DIAMOND,219
650,Spain,Female,25,3,86605.5,3,1,0,16649.31,2,GOLD,653
615,France,Female,35,2,97440.02,2,1,1,139816.1,3,SILVER,287
528,Germany,Male,32,2,99092.45,1,0,1,111149.98,5,PLATINUM,859
701,Germany,Male,32,5,102500.34,1,0,0,106287.77,5,PLATINUM,763
717,France,Female,28,1,90537.16,1,0,1,74800.99,3,GOLD,448
655,Germany,Female,36,10,122314.39,1,1,0,9181.66,4,PLATINUM,517
620,Spain,Male,21,9,0.0,2,0,0,154882.79,4,SILVER,400
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,4,SILVER,498
819,France,Male,38,9,122334.26,2,1,1,181507.44,1,SILVER,586
617,France,Female,35,2,104508.1,1,1,1,147636.46,5,PLATINUM,757
593,France,Male,31,9,0.0,2,0,1,20492.16,2,DIAMOND,568
613,Germany,Female,45,9,142765.24,2,1,0,34749.65,3,SILVER,647
628,France,Female,46,1,46870.43,4,1,0,31272.14,1,DIAMOND,826
607,Germany,Male,36,8,143421.74,1,1,0,97879.02,1,SILVER,641
545,Spain,Female,33,7,173331.52,1,1,0,150452.88,4,DIAMOND,716
624,Germany,Female,35,0,180303.24,2,1,0,163587.9,5,DIAMOND,501
613,Germany,Male,33,3,155736.42,2,1,1,57751.21,4,PLATINUM,633
760,France,Male,37,7,0.0,1,0,0,32863.24,3,DIAMOND,546
609,France,Female,53,6,0.0,2,1,1,124218.27,3,GOLD,645
568,Germany,Male,26,1,112930.28,2,1,0,22095.73,5,GOLD,438
746,Spain,Male,36,2,0.0,2,1,1,16436.56,5,DIAMOND,718
625,France,Female,58,10,53772.73,1,1,1,192072.1,5,SILVER,428
725,France,Male,39,4,160652.45,2,1,0,57643.55,1,GOLD,571
599,France,Male,58,4,0.0,1,0,0,176407.15,2,GOLD,818
744,France,Male,36,10,0.0,2,1,1,182867.84,5,SILVER,632
633,France,Female,26,8,124281.84,1,1,1,60116.57,3,DIAMOND,663
718,France,Female,25,7,0.0,2,1,0,30380.12,2,PLATINUM,237
579,Spain,Male,37,5,152212.88,2,0,0,120219.14,3,SILVER,299
687,Spain,Female,36,5,0.0,1,1,0,17696.22,4,SILVER,630
697,France,Male,36,7,0.0,2,1,1,74760.32,2,DIAMOND,471
617,France,Female,34,0,131244.65,2,1,0,183229.02,5,DIAMOND,933
640,Spain,Female,32,6,118879.35,2,1,1,19131.71,2,PLATINUM,869
660,Spain,Male,31,1,84560.04,1,1,1,137784.25,1,PLATINUM,357
722,France,Male,40,6,0.0,2,1,1,111893.09,2,GOLD,846
769,France,Female,27,2,0.0,1,1,1,57876.05,4,SILVER,801
429,France,Male,60,7,0.0,2,1,1,163691.48,5,DIAMOND,778
645,Germany,Male,41,2,93925.3,1,1,0,123982.14,2,PLATINUM,751
658,France,Male,36,8,174060.46,1,1,1,94925.62,1,GOLD,603
723,Germany,Male,52,5,131694.97,1,0,1,92873.5,4,SILVER,949
850,Germany,Male,39,3,124548.99,2,1,1,120380.12,2,DIAMOND,243
643,France,Female,46,6,0.0,2,0,0,106781.59,4,DIAMOND,597
519,France,Female,38,7,125328.56,1,1,0,188225.67,4,PLATINUM,545
647,Spain,Male,32,9,80958.36,1,1,1,128590.73,4,GOLD,540
624,France,Female,71,4,170252.05,3,1,1,73679.59,2,GOLD,858
573,Germany,Female,47,4,152522.47,1,0,1,164038.07,4,GOLD,273
728,France,Male,37,3,122689.51,2,0,0,106977.53,4,GOLD,950
546,Spain,Female,45,2,0.0,1,0,0,197789.83,4,DIAMOND,603
685,Spain,Male,38,4,0.0,2,1,1,35884.91,4,DIAMOND,966
617,Spain,Male,42,0,70105.87,1,1,1,120830.73,3,SILVER,702
850,France,Male,37,4,126872.6,1,1,0,197266.58,1,DIAMOND,951
670,France,Male,25,7,0.0,2,1,1,144723.38,2,GOLD,940
809,Spain,Male,80,8,0.0,2,0,1,34164.05,3,DIAMOND,311
732,France,Female,43,6,0.0,2,1,0,65731.53,3,PLATINUM,767
773,Spain,Female,39,4,0.0,2,0,1,182081.45,2,GOLD,545
676,France,Female,32,5,0.0,2,1,1,75465.41,5,DIAMOND,862
747,France,Male,27,10,0.0,2,0,0,13007.89,2,PLATINUM,970
446,France,Male,32,8,0.0,2,0,0,133292.94,2,SILVER,444
539,France,Male,20,0,83459.86,1,1,1,146752.67,4,DIAMOND,814
601,France,Female,46,3,98202.76,1,0,0,137763.93,5,GOLD,642
502,France,Male,30,4,0.0,2,1,1,66263.87,4,DIAMOND,396
666,France,Female,59,5,0.0,2,1,1,185123.09,2,DIAMOND,892
676,Spain,Male,27,4,0.0,1,0,1,107955.67,1,PLATINUM,490
659,France,Female,32,9,0.0,2,1,1,93155.75,1,PLATINUM,428
678,Spain,Female,39,6,0.0,1,0,1,185366.56,4,GOLD,965
776,Germany,Female,32,4,109421.13,2,1,1,126517.46,1,SILVER,296
632,France,Female,36,7,0.0,2,1,1,52526.65,5,DIAMOND,257
627,France,Male,31,8,128131.73,1,1,0,96131.47,3,PLATINUM,757
805,Spain,Male,26,2,0.0,2,1,1,25042.1,1,SILVER,387
572,France,Female,39,2,0.0,2,1,1,555.28,5,PLATINUM,967
477,Germany,Female,39,4,182491.57,1,1,0,185830.72,3,SILVER,333
579,Spain,Male,37,4,0.0,2,1,1,32246.63,3,SILVER,464
837,Germany,Male,35,0,144037.6,1,1,0,145325.32,5,DIAMOND,860
571,France,Male,32,5,131354.25,1,1,0,125256.53,1,PLATINUM,607
655,France,Male,37,6,109093.41,2,1,0,1775.52,5,SILVER,804
714,France,Male,52,4,100755.66,1,1,1,186775.25,3,DIAMOND,429
771,Spain,Male,45,0,139825.56,1,0,0,170984.97,5,GOLD,727
814,Germany,Male,44,8,95488.82,2,0,0,107013.59,4,DIAMOND,474
741,Spain,Male,39,7,143637.58,2,0,1,174227.66,4,PLATINUM,437
694,France,Male,38,1,0.0,2,0,1,156858.2,5,PLATINUM,918
755,Germany,Female,45,7,135643.0,1,0,0,143619.52,3,PLATINUM,265
537,Germany,Female,46,5,100727.5,1,0,1,140857.76,3,DIAMOND,649
643,France,Male,62,9,0.0,2,0,0,155870.82,5,PLATINUM,652
699,Germany,Male,59,3,106819.65,1,0,1,163570.25,5,SILVER,557
704,France,Male,39,2,111525.02,1,1,0,199484.96,4,SILVER,368
798,Germany,Female,39,6,119787.76,1,1,1,164248.33,2,GOLD,558
685,Spain,Male,40,7,74896.92,1,1,0,198694.2,5,PLATINUM,692
582,France,Male,52,2,151457.88,1,0,1,40893.61,5,DIAMOND,889
641,France,Female,52,4,0.0,1,1,0,90964.54,1,SILVER,742
850,Spain,Female,45,4,114347.85,2,1,1,109089.04,4,SILVER,744
536,France,Female,61,8,65190.29,1,1,1,64308.49,2,DIAMOND,390
711,France,Male,28,8,0.0,2,1,1,64286.39,2,GOLD,997
672,France,Female,53,9,169406.33,4,1,1,147311.47,4,DIAMOND,232
590,Spain,Female,37,0,64345.21,1,0,1,61759.33,5,GOLD,282
687,France,Male,34,5,128270.56,1,1,0,191092.62,3,GOLD,908
756,France,Female,23,1,112568.31,1,1,1,113408.11,5,DIAMOND,965
611,France,Male,53,3,83568.26,1,0,0,1235.49,4,GOLD,765
651,Germany,Female,42,1,116646.76,1,1,0,44731.8,2,DIAMOND,658
686,Spain,Female,35,4,0.0,2,1,1,159676.55,2,GOLD,624
591,Spain,Female,40,1,86376.29,1,0,1,136767.16,4,SILVER,356
721,Spain,Male,57,1,0.0,1,1,1,195940.96,4,PLATINUM,226
576,France,Male,63,9,70655.48,1,0,0,78955.8,2,GOLD,615
604,France,Female,56,0,62732.65,1,0,1,124954.56,3,GOLD,948
712,France,Male,34,8,114088.32,1,1,0,92794.61,4,DIAMOND,319
833,France,Female,34,3,144751.81,1,0,0,166472.81,3,SILVER,908
599,Germany,Male,33,2,51949.95,2,1,0,85045.92,3,DIAMOND,541
707,France,Female,44,6,0.0,2,1,1,192542.17,4,GOLD,463
799,Germany,Male,31,9,154586.92,1,0,1,88604.89,4,SILVER,665
655,France,Male,38,4,0.0,2,0,0,110527.71,1,GOLD,437
729,Germany,Female,42,4,97495.8,2,0,0,2002.5,3,GOLD,583
597,Spain,Female,33,2,0.0,2,1,1,4700.66,3,GOLD,955
519,France,Female,21,1,146329.57,2,1,1,194867.27,5,PLATINUM,398
579,Spain,Male,33,1,0.0,2,1,1,54816.57,3,SILVER,528
655,France,Male,27,2,131691.33,1,1,0,49480.66,1,DIAMOND,411
621,France,Male,27,4,137003.68,1,1,0,21254.06,4,SILVER,609
542,Spain,Male,35,2,174894.53,1,1,1,22314.55,4,DIAMOND,380
737,Germany,Female,40,2,162485.8,2,1,0,149381.32,2,SILVER,449
781,France,Female,27,5,0.0,2,0,0,72969.9,2,PLATINUM,905
639,Spain,Male,28,8,0.0,2,1,0,126561.07,5,PLATINUM,249
712,Germany,Male,27,8,113174.21,2,1,0,147261.58,4,GOLD,622
579,France,Female,38,4,175739.36,1,1,1,193130.55,1,DIAMOND,539
516,Spain,Female,33,3,0.0,2,1,1,58685.59,2,PLATINUM,692
703,Spain,Male,36,7,135095.47,1,1,0,143859.66,2,SILVER,764
559,Spain,Male,25,5,0.0,2,1,1,163221.22,3,SILVER,897
625,Germany,Female,37,4,142711.81,1,1,0,35625.41,2,SILVER,251
649,Germany,Male,78,4,68345.86,2,1,1,142566.75,2,PLATINUM,446
616,Spain,Female,36,6,0.0,1,1,1,12916.32,1,DIAMOND,906
677,Germany,Female,26,6,98723.67,1,0,1,151146.67,5,GOLD,425
682,France,Female,27,1,97893.2,1,1,0,166144.98,5,DIAMOND,635
552,Spain,Male,55,3,0.0,1,1,1,40333.94,4,SILVER,466
642,Germany,Female,40,6,129502.49,2,0,1,86099.23,4,GOLD,269
781,Spain,Male,35,1,0.0,2,0,0,42117.9,1,PLATINUM,423
632,Germany,Female,50,5,107959.39,1,1,1,6985.34,5,SILVER,344
615,France,Male,34,1,83503.11,2,1,1,73124.53,3,DIAMOND,805
808,France,Male,45,7,118626.55,2,1,0,147132.46,1,SILVER,559
592,France,Female,31,2,84102.11,2,0,1,116385.24,1,PLATINUM,677
591,France,Male,49,3,0.0,2,1,0,50123.44,2,GOLD,560
705,France,Female,38,3,123894.43,1,1,0,21177.1,4,PLATINUM,319
632,France,Female,44,3,133793.89,1,1,1,34607.14,1,SILVER,621
677,Spain,Male,40,7,95312.8,1,1,1,62944.75,1,DIAMOND,978
754,Germany,Male,35,6,98585.94,2,0,1,106116.84,3,PLATINUM,765
611,France,Female,40,2,125879.29,1,1,0,93203.43,4,PLATINUM,319
606,Germany,Male,38,3,99897.53,1,0,0,37054.65,5,PLATINUM,226
821,Germany,Female,37,5,106453.53,2,0,1,127413.0,5,GOLD,798
672,Germany,Female,23,10,110741.56,1,1,0,80778.5,4,SILVER,455
597,Germany,Female,22,6,101528.61,1,1,0,70529.0,2,SILVER,793
693,Germany,Male,46,2,104763.41,1,1,1,62368.33,5,GOLD,872
659,France,Female,44,9,23503.31,1,0,1,169862.01,4,GOLD,275
666,Spain,Female,47,5,0.0,1,0,0,166650.9,3,SILVER,988
527,France,Male,31,4,0.0,1,1,0,169361.89,4,GOLD,371
651,France,Male,35,2,86911.8,1,1,0,174094.24,5,PLATINUM,849
487,Spain,Female,36,1,140137.15,1,1,0,194073.33,2,DIAMOND,677
850,Spain,Male,39,6,133214.13,1,0,1,20769.88,5,PLATINUM,681
501,France,Male,40,4,125832.2,1,1,1,100433.83,3,DIAMOND,923
598,Germany,Male,59,8,118210.42,2,0,0,60192.14,4,DIAMOND,622
796,France,Male,30,2,137262.71,2,1,0,62905.29,1,SILVER,935
527,Germany,Male,58,3,137318.42,1,1,1,126144.96,4,PLATINUM,379
521,France,Female,77,6,0.0,2,1,1,49054.1,4,DIAMOND,366
731,Germany,Female,49,4,88826.07,1,1,1,33759.41,2,DIAMOND,489
581,Spain,Female,24,10,159203.71,1,1,1,102517.83,4,DIAMOND,766
660,Germany,Female,29,6,180520.29,1,1,1,123850.58,2,SILVER,988
728,France,Female,28,4,142243.54,2,1,0,33074.51,4,SILVER,903
556,France,Male,26,4,0.0,1,1,0,195167.38,4,SILVER,727
642,France,Male,35,2,133161.95,1,0,1,122254.86,3,GOLD,460
472,France,Male,31,4,58662.92,2,0,1,73322.0,1,GOLD,437
494,France,Male,30,3,85704.95,1,0,1,27886.06,2,PLATINUM,520
724,France,Female,29,6,0.0,2,0,1,64729.51,5,SILVER,957
431,France,Male,37,0,120764.08,1,1,1,117023.08,2,SILVER,389
624,Germany,Female,48,3,122388.38,2,0,0,30020.09,2,PLATINUM,300
584,France,Female,44,5,95671.75,2,1,1,106564.88,2,SILVER,662
576,Spain,Male,26,8,0.0,2,0,1,34101.06,4,PLATINUM,341
551,Germany,Female,30,2,143340.44,1,1,0,145796.49,2,DIAMOND,911
636,Germany,Female,37,9,157098.52,1,1,1,153535.27,3,SILVER,638
545,Germany,Female,37,8,114754.08,1,1,0,136050.44,5,GOLD,958
508,France,Male,35,1,86893.28,1,0,0,59374.82,2,SILVER,408
668,Spain,Male,38,1,147904.31,1,1,1,69370.05,3,SILVER,502
657,France,Female,28,7,0.0,2,0,1,5177.62,5,SILVER,352
671,France,Male,30,2,0.0,1,0,1,102057.86,3,PLATINUM,743
720,Germany,Female,57,1,162082.31,4,0,0,27145.73,5,SILVER,692
575,France,Female,57,8,137936.94,1,1,1,84475.13,5,GOLD,606
835,France,Male,32,8,124993.29,2,1,1,27548.06,5,PLATINUM,827
638,Germany,Male,27,4,135096.05,1,1,1,186523.72,2,DIAMOND,995
724,France,Male,28,5,97612.12,1,1,1,96498.14,2,DIAMOND,898
750,Germany,Male,42,8,151836.36,2,1,0,68695.38,5,GOLD,769
527,Germany,Female,39,9,96748.89,2,1,0,94711.43,2,SILVER,534
597,Spain,Male,38,1,0.0,2,1,0,41303.29,3,DIAMOND,476
561,Spain,Male,34,4,85141.79,2,1,1,29217.37,1,SILVER,866
634,Spain,Male,52,1,0.0,2,1,1,176913.42,4,PLATINUM,928
619,Germany,Female,41,8,142015.76,2,1,0,114323.66,5,DIAMOND,222
742,Germany,Male,55,5,155196.17,1,0,1,121207.66,5,DIAMOND,862
850,France,Female,29,10,0.0,2,1,1,199775.67,5,PLATINUM,335
690,France,Female,26,3,118097.87,1,1,0,61257.83,4,GOLD,979
649,France,Male,33,2,0.0,2,1,0,2010.98,3,DIAMOND,720
722,Spain,Female,29,9,0.0,2,1,1,142033.07,5,PLATINUM,276
525,France,Female,59,6,55328.4,1,1,0,83342.73,4,SILVER,829
850,France,Female,81,1,0.0,2,1,1,59568.24,3,GOLD,886
510,France,Male,65,2,0.0,2,1,1,48071.61,1,SILVER,280
799,France,Female,30,9,0.0,2,1,0,136827.96,5,DIAMOND,888
639,France,Male,32,9,0.0,2,1,0,111340.36,4,GOLD,846
688,France,Female,38,7,123544.21,1,1,1,157664.02,4,PLATINUM,868
567,France,Female,45,4,0.0,2,0,1,121053.19,3,GOLD,525
